0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-367.88,-367.88,0.00,0.00,-0.04,0.01,0.00,0.02,367.73,367.89
-367.88,-367.88,0.00,0.00,-0.06,0.01,0.00,0.04,367.67,367.91
-367.88,-367.88,0.00,0.00,-0.11,0.03,0.00,0.09,367.50,367.96
-367.88,-367.88,0.01,0.00,-0.20,0.04,0.00,0.15,367.22,368.02
-367.88,-367.88,0.00,0.00,-0.09,0.05,0.00,0.17,367.56,368.05
-367.88,-367.88,0.00,0.00,-0.09,0.06,0.00,0.21,367.58,368.09
-367.88,-367.88,0.00,0.00,-0.03,0.02,0.00,0.06,367.79,367.93
-367.88,-367.88,0.00,0.00,-0.03,0.01,0.00,0.03,367.79,367.91
-367.88,-367.88,0.00,0.00,0.01,0.01,0.02,0.03,367.89,367.90
-367.88,-367.88,0.00,0.00,-0.01,0.00,0.00,0.00,367.84,367.88
-367.88,-367.88,0.00,0.00,-0.09,0.01,0.00,0.04,367.59,367.91
-367.88,-367.88,0.00,0.00,-0.08,0.01,0.00,0.03,367.62,367.90
-367.88,-367.88,0.00,0.00,-0.01,-0.01,0.00,0.00,367.85,367.86
-367.88,-367.88,0.00,0.00,0.03,-0.02,0.10,0.00,367.97,367.81
-367.88,-367.88,0.00,0.00,0.04,-0.02,0.15,0.00,368.02,367.80
-367.88,-367.88,0.00,0.00,0.08,-0.03,0.28,0.00,368.16,367.76
-367.88,-367.88,0.00,0.00,0.10,-0.03,0.33,0.00,368.21,367.76
-367.88,-367.88,0.00,0.00,0.12,-0.03,0.40,0.00,368.28,367.78
-367.88,-367.88,0.00,0.00,0.13,-0.03,0.44,0.00,368.31,367.78
-367.88,-367.88,0.00,0.00,0.07,-0.01,0.23,0.00,368.10,367.85
-367.88,-367.88,0.00,0.00,0.03,0.01,0.10,0.05,367.97,367.92
-367.88,-367.88,0.00,0.00,0.01,0.01,0.05,0.02,367.92,367.89
-367.88,-367.88,0.00,0.00,0.02,0.02,0.06,0.07,367.93,367.94
-367.88,-367.88,0.00,0.00,-0.01,0.01,0.00,0.03,367.85,367.90
-367.88,-367.88,0.00,0.00,-0.03,0.01,0.00,0.03,367.78,367.91
-367.88,-367.88,0.00,0.00,0.05,-0.03,0.17,0.00,368.04,367.78
-367.88,-367.88,0.00,0.00,0.08,-0.02,0.28,0.00,368.15,367.82
-367.88,-367.88,0.00,0.00,0.03,-0.01,0.10,0.00,367.97,367.85
-367.88,-367.88,0.00,0.00,-0.03,0.01,0.00,0.02,367.77,367.90
-367.88,-367.88,0.00,0.00,-0.04,0.00,0.00,0.00,367.76,367.86
-367.88,-367.88,0.00,0.00,-0.04,0.00,0.00,0.00,367.75,367.87
-367.88,-367.88,0.00,0.00,0.04,0.03,0.12,0.09,368.00,367.96
-237.41,-498.34,0.15,0.05,-3.64,-2.32,0.00,0.00,225.29,490.60
-127.57,-608.18,-0.02,0.08,0.23,-4.94,0.77,0.00,128.33,591.70
-39.48,-696.27,0.10,0.09,-0.42,-6.71,0.00,0.00,38.09,673.91
-159.29,-576.46,-0.07,0.22,1.16,-12.86,3.86,0.00,163.15,533.60
-310.80,-424.95,-0.23,0.20,7.40,-8.58,24.67,0.00,335.47,396.37
-569.64,-166.11,-0.21,0.18,12.30,-3.00,40.99,0.00,610.63,156.12
-735.75,0.00,0.01,0.27,-0.38,0.00,0.00,0.00,734.49,0.00
-735.75,0.00,0.02,0.07,-1.51,0.00,0.00,0.00,730.72,0.00
-728.26,-7.49,0.02,-0.25,-1.49,0.19,0.00,0.64,723.28,8.13
-725.42,-10.33,0.04,-0.46,-2.63,0.48,0.00,1.62,716.67,11.94
-727.87,-7.88,0.01,-0.15,-1.11,0.12,0.00,0.39,724.19,8.27
-703.47,-32.28,0.10,0.06,-7.04,-0.20,0.00,0.00,680.01,31.60
-615.91,-119.84,0.20,0.01,-12.44,-0.11,0.00,0.00,574.43,119.46
-520.16,-215.59,0.16,-0.13,-8.46,2.77,0.00,9.23,491.97,224.82
-149.39,-586.36,0.71,-0.26,-10.88,15.29,0.00,50.97,113.13,637.34
0.00,-735.75,0.33,-0.06,0.00,4.77,0.00,15.91,0.00,751.66
0.00,-735.75,0.24,-0.01,0.00,1.06,0.00,3.53,0.00,739.28
0.00,-735.75,-0.30,0.02,0.00,-1.18,0.00,0.00,0.00,731.82
0.00,-735.75,-0.20,0.02,0.00,-1.27,0.00,0.00,0.00,731.53
-16.80,-718.95,-0.49,0.06,0.84,-4.17,2.79,0.00,19.59,705.04
-23.33,-712.42,-0.03,0.07,0.06,-4.77,0.21,0.00,23.54,696.52
-39.41,-696.34,0.12,0.11,-0.47,-7.46,0.00,0.00,37.84,671.48
-159.30,-576.45,-0.07,0.22,1.13,-12.68,3.77,0.00,163.07,534.19
-310.98,-424.77,-0.13,0.11,4.15,-4.92,13.85,0.00,324.82,408.38
-570.69,-165.06,-0.19,0.19,11.14,-3.15,37.15,0.00,607.84,154.56
-735.75,0.00,-0.02,0.22,1.56,0.00,5.21,0.00,740.96,0.00
-735.75,0.00,0.01,0.03,-0.78,0.00,0.00,0.00,733.16,0.00
-735.75,0.00,0.02,-0.18,-1.53,0.00,0.00,0.00,730.64,0.00
-725.78,-9.97,0.03,-0.40,-2.30,0.40,0.00,1.34,718.10,11.31
-728.35,-7.40,0.01,-0.19,-1.03,0.15,0.00,0.49,724.91,7.89
-703.52,-32.23,0.10,0.07,-7.32,-0.24,0.00,0.00,679.11,31.42
-668.94,-66.81,0.33,0.15,-22.77,-1.02,0.00,0.00,593.06,63.41
-520.15,-215.60,0.19,-0.15,-9.96,3.28,0.00,10.92,486.97,226.52
-157.29,-578.46,0.62,-0.16,-9.88,9.29,0.00,30.98,124.37,609.43
0.00,-735.75,0.24,-0.07,0.00,4.88,0.00,16.27,0.00,752.02
0.00,-735.75,0.24,-0.01,0.00,0.77,0.00,2.58,0.00,738.33
0.00,-735.75,-0.26,0.02,0.00,-1.49,0.00,0.00,0.00,730.79
0.00,-735.75,-0.31,0.03,0.00,-2.14,0.00,0.00,0.00,728.61
-17.27,-718.48,-0.44,0.06,0.78,-4.30,2.61,0.00,19.88,704.16
-17.17,-718.58,-0.64,0.11,1.12,-7.78,3.74,0.00,20.91,692.64
-38.92,-696.83,0.14,0.11,-0.55,-8.09,0.00,0.00,37.08,669.86
-72.13,-663.62,0.10,0.16,-0.72,-10.57,0.00,0.00,69.74,628.37
-311.77,-423.98,-0.14,0.14,4.60,-5.99,15.32,0.00,327.09,404.03
-445.39,-290.36,-0.29,0.22,13.38,-6.51,44.60,0.00,489.99,268.67
-735.75,0.00,-0.03,0.19,2.43,0.00,8.11,0.00,743.86,0.00
-735.75,0.00,0.02,0.13,-1.18,0.00,0.00,0.00,731.83,0.00
-735.75,0.00,0.02,-0.21,-1.65,0.00,0.00,0.00,730.26,0.00
-725.92,-9.83,0.03,-0.36,-2.12,0.36,0.00,1.21,718.86,11.04
-728.48,-7.27,0.02,-0.32,-1.72,0.24,0.00,0.79,722.76,8.06
-703.58,-32.17,0.08,0.07,-5.98,-0.23,0.00,0.00,683.65,31.41
-664.17,-71.58,0.29,0.11,-19.70,-0.79,0.00,0.00,598.51,68.94
-520.07,-215.68,0.17,-0.14,-9.01,3.05,0.00,10.15,490.03,225.83
-147.57,-588.18,0.75,-0.20,-11.31,11.99,0.00,39.96,109.89,628.14
0.00,-735.75,0.30,-0.08,0.00,5.89,0.00,19.63,0.00,755.38
0.00,-735.75,0.21,-0.01,0.00,0.66,0.00,2.20,0.00,737.95
0.00,-735.75,-0.12,0.01,0.00,-1.03,0.00,0.00,0.00,732.32
0.00,-735.75,-0.34,0.03,0.00,-2.41,0.00,0.00,0.00,727.70
-16.77,-718.98,-0.44,0.05,0.75,-3.92,2.52,0.00,19.28,705.92
-23.24,-712.51,-0.02,0.06,0.04,-4.71,0.13,0.00,23.37,696.82
-39.07,-696.68,0.12,0.10,-0.48,-7.13,0.00,0.00,37.48,672.92
-159.34,-576.41,-0.07,0.21,1.09,-12.62,3.63,0.00,162.97,534.34
-311.20,-424.55,-0.15,0.13,4.70,-5.72,15.68,0.00,326.88,405.47
-571.65,-164.10,-0.15,0.17,8.81,-2.89,29.36,0.00,601.01,154.47
-735.75,0.00,-0.09,0.32,6.89,0.00,22.96,0.00,758.71,0.00
-735.75,0.00,0.02,0.07,-1.65,0.00,0.00,0.00,730.24,0.00
-735.75,0.00,0.02,-0.22,-1.81,0.00,0.00,0.00,729.71,0.00
-729.13,-6.62,0.01,-0.17,-0.96,0.11,0.00,0.38,725.93,7.00
-728.58,-7.17,0.02,-0.31,-1.70,0.23,0.00,0.76,722.91,7.93
-717.89,-17.86,0.06,-0.10,-4.48,0.18,0.00,0.61,702.95,18.46
-673.80,-61.95,0.18,0.12,-12.14,-0.76,0.00,0.00,633.33,59.43
-520.42,-215.33,0.21,-0.15,-11.11,3.37,0.00,11.23,483.38,226.56
-335.06,-400.69,0.19,-0.19,-6.52,7.81,0.00,26.04,313.33,426.73
-81.61,-654.14,0.46,-0.12,-3.86,7.84,0.00,26.13,68.75,680.26
0.00,-735.75,0.22,-0.01,0.00,0.74,0.00,2.45,0.00,738.20
0.00,-735.75,-0.14,0.01,0.00,-0.95,0.00,0.00,0.00,732.60
0.00,-735.75,-0.36,0.03,0.00,-2.45,0.00,0.00,0.00,727.59
-16.75,-719.00,-0.49,0.06,0.84,-4.44,2.79,0.00,19.54,704.19
-18.57,-717.18,-0.49,0.12,0.93,-8.61,3.10,0.00,21.68,688.49
-39.33,-696.42,0.12,0.11,-0.50,-7.73,0.00,0.00,37.68,670.65
-159.33,-576.42,-0.07,0.21,1.10,-12.63,3.67,0.00,163.00,534.33
-311.53,-424.22,-0.30,0.28,9.61,-12.16,32.02,0.00,343.55,383.69
-570.00,-165.75,-0.23,0.20,13.10,-3.35,43.68,0.00,613.68,154.57
-735.75,0.00,0.00,0.23,-0.23,0.00,0.00,0.00,734.98,0.00
-735.75,0.00,0.01,0.03,-0.75,0.00,0.00,0.00,733.26,0.00
-735.75,0.00,0.02,-0.20,-1.41,0.00,0.00,0.00,731.06,0.00
-725.87,-9.88,0.03,-0.44,-2.54,0.44,0.00,1.46,717.41,11.35
-728.43,-7.32,0.02,-0.25,-1.33,0.19,0.00,0.62,723.99,7.94
-703.72,-32.03,0.10,0.11,-6.98,-0.36,0.00,0.00,680.45,30.83
-673.62,-62.13,0.08,0.05,-5.52,-0.30,0.00,0.00,655.21,61.13
-520.28,-215.47,0.16,-0.12,-8.59,2.71,0.00,9.04,491.65,224.51
-192.23,-543.52,0.56,-0.20,-11.05,10.83,0.00,36.10,155.40,579.62
0.00,-735.75,0.43,-0.11,0.00,8.49,0.00,28.28,0.00,764.03
0.00,-735.75,0.28,-0.01,0.00,0.96,0.00,3.19,0.00,738.94
0.00,-735.75,-0.30,0.02,0.00,-1.54,0.00,0.00,0.00,730.62
0.00,-735.75,-0.30,0.03,0.00,-2.01,0.00,0.00,0.00,729.06
-16.75,-719.00,-0.48,0.06,0.81,-4.30,2.71,0.00,19.46,704.67
-18.77,-716.98,-0.45,0.11,0.86,-8.30,2.87,0.00,21.63,689.30
-39.30,-696.45,0.11,0.10,-0.45,-6.97,0.00,0.00,37.80,673.21
-159.33,-576.42,-0.07,0.23,1.17,-13.35,3.89,0.00,163.22,531.92
-311.08,-424.67,-0.15,0.13,4.78,-5.74,15.94,0.00,327.02,405.54
-571.22,-164.53,-0.17,0.18,9.71,-2.98,32.37,0.00,603.59,154.61
-735.75,0.00,0.00,0.26,-0.21,0.00,0.00,0.00,735.06,0.00
-735.75,0.00,0.02,0.06,-1.30,0.00,0.00,0.00,731.42,0.00
-735.75,0.00,0.02,-0.18,-1.46,0.00,0.00,0.00,730.88,0.00
-728.82,-6.93,0.06,-0.80,-4.42,0.57,0.00,1.88,714.08,8.81
-728.57,-7.18,0.02,-0.30,-1.64,0.22,0.00,0.73,723.10,7.91
-711.89,-23.86,0.07,-0.01,-5.33,0.02,0.00,0.07,694.13,23.93
-677.30,-58.45,0.08,0.06,-5.86,-0.34,0.00,0.00,657.76,57.33
-554.94,-180.81,0.15,-0.08,-8.58,1.45,0.00,4.84,526.36,185.65
-371.88,-363.87,0.18,-0.23,-6.88,8.62,0.00,28.75,348.94,392.61
-94.17,-641.58,0.57,-0.16,-5.47,10.46,0.00,34.86,75.92,676.44
0.00,-735.75,0.24,-0.01,0.00,0.81,0.00,2.68,0.00,738.43
0.00,-735.75,-0.12,0.02,0.00,-1.18,0.00,0.00,0.00,731.82
0.00,-735.75,-0.34,0.03,0.00,-2.45,0.00,0.00,0.00,727.59
-131.43,-604.32,-0.62,0.02,8.33,-0.93,27.76,0.00,159.20,601.21
-248.70,-487.05,-0.61,-0.03,15.42,1.61,51.40,5.36,300.10,492.41
-367.88,-367.88,0.00,0.00,0.00,-0.01,0.00,0.00,367.87,367.85
-367.88,-367.88,0.00,0.00,0.02,-0.01,0.07,0.00,367.95,367.84
-367.88,-367.88,0.00,0.00,0.02,0.00,0.07,0.00,367.94,367.86
-367.88,-367.88,0.00,0.00,0.11,-0.02,0.36,0.00,368.23,367.81
-367.88,-367.88,0.00,0.00,0.18,-0.04,0.61,0.00,368.48,367.76
-367.88,-367.88,0.00,0.00,0.03,0.00,0.11,0.00,367.98,367.87
-367.88,-367.88,0.00,0.00,-0.04,0.01,0.00,0.03,367.74,367.91
-367.88,-367.88,0.00,0.00,-0.10,0.01,0.00,0.05,367.54,367.92
-367.88,-367.88,0.00,0.00,-0.07,0.00,0.00,0.00,367.66,367.87
-367.88,-367.88,0.00,0.00,-0.12,0.02,0.00,0.07,367.47,367.95
-367.88,-367.88,0.01,0.00,-0.26,0.10,0.00,0.32,367.02,368.20
-367.88,-367.88,0.00,0.00,-0.08,0.05,0.00,0.18,367.62,368.06
-367.88,-367.88,0.00,0.00,-0.03,0.04,0.00,0.14,367.77,368.02
-367.88,-367.88,0.00,0.00,-0.01,0.01,0.00,0.03,367.85,367.91
-367.88,-367.88,0.00,0.00,-0.02,0.02,0.00,0.07,367.81,367.94
