-367.875,-367.875,-735.750,0.380,-0.031,0.349,368.255,367.844,736.099
-367.875,-367.875,-735.750,-0.474,0.125,-0.348,367.402,368.000,735.402
-272.824,-462.926,-735.750,-89.336,-18.467,-107.802,183.488,444.459,627.948
-110.899,-624.851,-735.750,4.802,-51.764,-46.962,115.701,573.087,688.788
-32.975,-702.775,-735.750,-6.535,-134.837,-141.373,26.440,567.937,594.377
-68.081,-667.669,-735.750,-6.840,-91.697,-98.537,61.241,575.972,637.213
-311.222,-424.528,-735.750,103.996,-126.924,-22.928,415.218,297.604,712.822
-498.140,-237.611,-735.750,248.228,-110.062,138.166,746.367,127.549,873.916
-735.750,0.000,-735.750,49.346,0.000,49.346,785.096,0.000,785.096
-735.750,0.000,-735.750,-19.044,0.000,-19.044,716.706,0.000,716.706
-735.750,0.000,-735.750,-3.201,0.000,-3.201,732.549,0.000,732.549
-729.453,-6.297,-735.750,-14.178,1.559,-12.619,715.274,7.857,723.131
-725.317,-10.433,-735.750,-49.880,9.361,-40.519,675.437,19.794,695.231
-722.863,-12.887,-735.750,-33.278,1.140,-32.138,689.585,14.028,703.612
-673.679,-62.071,-735.750,-118.616,-6.725,-125.341,555.063,55.346,610.409
-598.582,-137.168,-735.750,-120.264,4.627,-115.637,478.318,141.795,620.113
-369.522,-366.229,-735.750,-61.844,54.884,-6.960,307.678,421.113,728.790
0.000,-735.750,-735.750,0.000,121.222,121.222,0.000,856.972,856.972
0.000,-735.750,-735.750,0.000,13.040,13.040,0.000,748.790,748.790
0.000,-735.750,-735.750,0.000,-13.899,-13.899,0.000,721.851,721.851
0.000,-735.750,-735.750,0.000,-25.953,-25.953,0.000,709.797,709.797
-18.724,-717.026,-735.750,10.310,-53.353,-43.043,29.034,663.673,692.707
-17.501,-718.249,-735.750,5.220,-38.820,-33.600,22.721,679.428,702.150
-39.171,-696.579,-735.750,-4.905,-74.566,-79.470,34.267,622.013,656.280
-152.590,-583.160,-735.750,11.746,-161.482,-149.736,164.336,421.679,586.014
-311.204,-424.546,-735.750,97.562,-118.789,-21.227,408.766,305.757,714.523
-571.006,-164.745,-735.750,120.691,-35.808,84.882,691.696,128.936,820.632
-735.750,0.000,-735.750,-2.408,0.000,-2.408,733.342,0.000,733.342
-735.750,0.000,-735.750,-16.082,0.000,-16.082,719.668,0.000,719.668
-735.750,0.000,-735.750,-14.112,0.000,-14.112,721.639,0.000,721.639
-725.917,-9.833,-735.750,-19.637,3.363,-16.274,706.280,13.196,719.476
-728.436,-7.314,-735.750,-17.701,2.457,-15.244,710.735,9.771,720.506
-703.367,-32.383,-735.750,-68.769,-1.364,-70.133,634.599,31.019,665.617
-615.881,-119.869,-735.750,-114.969,-1.038,-116.007,500.912,118.831,619.743
-520.137,-215.613,-735.750,-93.996,31.044,-62.952,426.141,246.657,672.798
-149.547,-586.203,-735.750,-79.845,114.797,34.952,69.702,701.000,770.702
0.000,-735.750,-735.750,0.000,39.498,39.498,0.000,775.248,775.248
0.000,-735.750,-735.750,0.000,8.677,8.677,0.000,744.427,744.427
0.000,-735.750,-735.750,0.000,-7.533,-7.533,0.000,728.218,728.218
-22.753,-712.997,-735.750,10.255,-48.082,-37.827,33.008,664.914,697.923
-16.995,-718.755,-735.750,3.837,-19.795,-15.958,20.832,698.960,719.792
-23.378,-712.372,-735.750,0.788,-48.976,-48.188,24.166,663.396,687.562
-49.605,-686.146,-735.750,-10.513,-153.491,-164.004,39.091,532.655,571.746
-159.242,-576.508,-735.750,12.469,-131.541,-119.072,171.711,444.967,616.678
-434.463,-301.287,-735.750,122.321,-72.311,50.010,556.785,228.976,785.760
-571.196,-164.554,-735.750,55.436,-16.921,38.515,626.632,147.633,774.265
-735.750,0.000,-735.750,-3.049,0.000,-3.049,732.701,0.000,732.701
-735.750,0.000,-735.750,-9.591,0.000,-9.591,726.159,0.000,726.159
-735.750,0.000,-735.750,-15.479,0.000,-15.479,720.271,0.000,720.271
-725.173,-10.577,-735.750,-22.002,4.213,-17.789,703.171,14.790,717.961
-722.847,-12.903,-735.750,-31.928,1.116,-30.812,690.919,14.020,704.938
-703.407,-32.344,-735.750,-50.426,-1.173,-51.598,652.981,31.171,684.152
-615.763,-119.988,-735.750,-134.135,-1.145,-135.281,481.627,118.842,600.469
-520.080,-215.670,-735.750,-51.281,17.249,-34.032,468.799,232.919,701.719
-148.831,-586.919,-735.750,-89.887,116.584,26.696,58.944,703.502,762.446
0.000,-735.750,-735.750,0.000,42.034,42.034,0.000,777.784,777.784
0.000,-735.750,-735.750,0.000,9.084,9.084,0.000,744.834,744.834
0.000,-735.750,-735.750,0.000,-10.443,-10.443,0.000,725.307,725.307
0.000,-735.750,-735.750,0.000,-56.300,-56.300,0.000,679.450,679.450
-16.766,-718.984,-735.750,8.601,-44.601,-36.000,25.367,674.383,699.750
-23.460,-712.290,-735.750,0.917,-44.433,-43.517,24.377,667.857,692.233
-67.299,-668.451,-735.750,-6.713,-84.315,-91.028,60.586,584.136,644.722
-159.249,-576.501,-735.750,13.655,-145.239,-131.584,172.904,431.262,604.166
-435.050,-300.701,-735.750,149.705,-95.090,54.615,584.754,205.611,790.365
-638.373,-97.377,-735.750,243.418,-54.378,189.040,881.791,42.999,924.790
-735.750,0.000,-735.750,-3.332,0.000,-3.332,732.418,0.000,732.418
-735.750,0.000,-735.750,-6.456,0.000,-6.456,729.294,0.000,729.294
-735.750,0.000,-735.750,-15.590,0.000,-15.590,720.160,0.000,720.160
-725.129,-10.621,-735.750,-22.461,4.328,-18.134,702.668,14.949,717.616
-722.885,-12.865,-735.750,-31.332,1.042,-30.290,691.553,13.907,705.460
-703.476,-32.274,-735.750,-34.499,-1.011,-35.510,668.977,31.263,700.240
-615.550,-120.200,-735.750,-118.526,-0.914,-119.440,497.024,119.286,616.311
-402.187,-333.564,-735.750,-86.279,61.888,-24.391,315.908,395.452,711.359
-147.523,-588.227,-735.750,-85.261,89.718,4.458,62.263,677.945,740.208
0.000,-735.750,-735.750,0.000,39.107,39.107,0.000,774.857,774.857
0.000,-735.750,-735.750,0.000,-14.667,-14.667,0.000,721.083,721.083
0.000,-735.750,-735.750,0.000,-13.725,-13.725,0.000,722.025,722.025
-22.870,-712.880,-735.750,10.363,-49.830,-39.467,33.233,663.050,696.283
-17.205,-718.545,-735.750,5.821,-33.218,-27.397,23.026,685.327,708.353
-23.324,-712.427,-735.750,0.717,-55.117,-54.400,24.041,657.309,681.350
-67.770,-667.980,-735.750,-6.805,-88.843,-95.648,60.965,579.137,640.102
-270.660,-465.090,-735.750,66.993,-128.989,-61.996,337.653,336.102,673.754
-433.709,-302.041,-735.750,69.166,-37.354,31.811,502.875,264.686,767.561
-735.750,0.000,-735.750,59.607,0.000,59.607,795.358,0.000,795.358
-735.750,0.000,-735.750,-15.727,0.000,-15.727,720.023,0.000,720.023
-735.750,0.000,-735.750,-6.697,0.000,-6.697,729.053,0.000,729.053
-728.919,-6.831,-735.750,-18.776,2.357,-16.419,710.143,9.188,719.331
-727.945,-7.806,-735.750,-18.835,2.690,-16.145,709.110,10.496,719.606
-722.757,-12.993,-735.750,-25.059,0.981,-24.078,697.698,13.974,711.673
-673.688,-62.063,-735.750,-74.519,-4.252,-78.771,599.169,57.811,656.979
-528.559,-207.191,-735.750,-97.525,25.820,-71.706,431.034,233.011,664.044
-370.450,-365.300,-735.750,-68.195,69.544,1.349,302.255,434.845,737.099
0.000,-735.750,-735.750,0.000,69.952,69.952,0.000,805.702,805.702
0.000,-735.750,-735.750,0.000,6.318,6.318,0.000,742.068,742.068
0.000,-735.750,-735.750,0.000,-16.688,-16.688,0.000,719.062,719.062
0.000,-735.750,-735.750,0.000,-22.882,-22.882,0.000,712.868,712.868
-16.700,-719.050,-735.750,7.649,-42.667,-35.018,24.349,676.384,700.732
-17.360,-718.390,-735.750,6.033,-43.561,-37.527,23.393,674.829,698.223
-39.271,-696.479,-735.750,-4.650,-71.848,-76.498,34.621,624.631,659.252
-159.311,-576.439,-735.750,10.136,-114.665,-104.529,169.447,461.774,631.221
-310.920,-424.830,-735.750,92.432,-108.750,-16.319,403.352,316.080,719.431
-570.046,-165.704,-735.750,107.834,-27.777,80.057,677.879,137.928,815.807
-735.750,0.000,-735.750,-3.029,0.000,-3.029,732.721,0.000,732.721
-735.750,0.000,-735.750,-7.722,0.000,-7.722,728.028,0.000,728.028
-735.750,0.000,-735.750,-16.368,0.000,-16.368,719.382,0.000,719.382
-728.763,-6.987,-735.750,-32.371,4.182,-28.190,696.392,11.168,707.560
-728.503,-7.247,-735.750,-16.826,2.296,-14.530,711.677,9.543,721.220
-703.493,-32.257,-735.750,-59.140,-1.824,-60.964,644.352,30.433,674.786
-615.944,-119.806,-735.750,-125.442,-1.164,-126.606,490.502,118.642,609.144
-520.124,-215.626,-735.750,-85.454,28.326,-57.127,434.671,243.952,678.623
-149.491,-586.259,-735.750,-107.527,153.432,45.904,41.964,739.691,781.654
0.000,-735.750,-735.750,0.000,45.135,45.135,0.000,780.885,780.885
0.000,-735.750,-735.750,0.000,8.180,8.180,0.000,743.930,743.930
0.000,-735.750,-735.750,0.000,-7.477,-7.477,0.000,728.273,728.273
0.000,-735.750,-735.750,0.000,-50.954,-50.954,0.000,684.796,684.796
-16.765,-718.985,-735.750,8.941,-46.420,-37.479,25.706,672.565,698.271
-23.514,-712.236,-735.750,1.165,-49.676,-48.511,24.678,662.561,687.239
-67.468,-668.282,-735.750,-8.346,-106.210,-114.556,59.122,562.072,621.194
-159.242,-576.508,-735.750,9.871,-103.974,-94.102,169.113,472.535,641.648
-518.017,-217.733,-735.750,122.470,-52.423,70.048,640.487,165.311,805.798
-735.750,0.000,-735.750,62.428,0.000,62.428,798.178,0.000,798.178
-735.750,0.000,-735.750,-6.115,0.000,-6.115,729.635,0.000,729.635
-735.750,0.000,-735.750,-5.475,0.000,-5.475,730.275,0.000,730.275
-729.030,-6.720,-735.750,-17.880,2.184,-15.695,711.150,8.905,720.055
-725.798,-9.952,-735.750,-20.486,3.739,-16.747,705.312,13.691,719.003
-715.871,-19.879,-735.750,-46.805,1.353,-45.452,669.066,21.232,690.298
-673.598,-62.152,-735.750,-100.498,-5.318,-105.816,573.100,56.834,629.934
-589.333,-146.417,-735.750,-103.584,6.648,-96.937,485.748,153.065,638.813
-207.435,-528.316,-735.750,-92.637,91.834,-0.804,114.797,620.149,734.947
0.000,-735.750,-735.750,0.000,92.790,92.790,0.000,828.540,828.540
0.000,-735.750,-735.750,0.000,46.228,46.228,0.000,781.979,781.979
0.000,-735.750,-735.750,0.000,-10.546,-10.546,0.000,725.204,725.204
0.000,-735.750,-735.750,0.000,-23.581,-23.581,0.000,712.169,712.169
-20.493,-715.257,-735.750,8.819,-42.655,-33.836,29.312,672.602,701.914
-23.276,-712.474,-735.750,0.701,-68.186,-67.486,23.976,644.288,668.264
-45.413,-690.337,-735.750,-5.377,-82.575,-87.952,40.036,607.762,647.798
-159.324,-576.427,-735.750,12.241,-139.895,-127.654,171.565,436.532,608.096
-434.997,-300.753,-735.750,130.359,-82.230,48.129,565.356,218.523,783.879
-585.002,-150.748,-735.750,116.649,-27.313,89.336,701.651,123.435,825.086
-602.296,-133.454,-735.750,-11.007,18.256,7.248,591.289,151.710,742.998
-414.791,-320.959,-735.750,-2.209,237.557,235.348,412.582,558.516,971.098
-367.875,-367.875,-735.750,0.070,-0.100,-0.030,367.945,367.775,735.720
-367.875,-367.875,-735.750,0.155,-0.033,0.122,368.030,367.842,735.872
-367.875,-367.875,-735.750,0.851,-0.196,0.655,368.726,367.679,736.405
-367.875,-367.875,-735.750,1.105,-0.205,0.900,368.980,367.670,736.650
-367.875,-367.875,-735.750,0.827,-0.024,0.803,368.702,367.851,736.553
-367.875,-367.875,-735.750,0.202,-0.011,0.191,368.077,367.864,735.941
-367.875,-367.875,-735.750,-0.707,0.168,-0.539,367.168,368.043,735.212
-367.875,-367.875,-735.750,-0.555,0.054,-0.500,367.320,367.929,735.250
-367.875,-367.875,-735.750,-1.001,0.091,-0.910,366.874,367.966,734.841
-367.875,-367.875,-735.750,-1.160,0.301,-0.859,366.715,368.176,734.891
-367.875,-367.875,-735.750,-1.109,0.493,-0.615,366.766,368.368,735.135
